1336,Kickin It Old Skool,Harvey Glazer,175,33,English,Comedy,"In 1986, a freak break dancing accident landed Justin Schumacher (Kennedy) in a coma. Now, 20 years later, he is waking up to a new world and discovering that the more things change, the more he's stayed the same. With the girl of his dreams (Menounos) engaged to marry is grade-school nemesis (Rosenbaum), and his parents drowning in the debt of his medical costs, Justin must rally his former squad, bust a move, and win back the girl of his dreams.  (Yari FIlm Group)"
1337,Alvin and the Chipmunks: Chipwrecked,Mike Mitchell,170,86,unknown,"Comedy, Animation, Family","The vacationing Chipmunks and Chipettes are turning a luxury cruise liner into their personal playground, until they become 'chipwrecked' on a remote island. As the 'Munks and Chipettes try various schemes to find their way home, they accidentally discover their new turf is not as deserted as it seems. (20th Century Fox)"
1338,Justin Bieber: Never Say Never,Jon Chu,80,425,English,"Music, Documentary","""Justin Bieber: Never Say Never"" is the inspiring true story and rare inside look at the rise of Justin from street performer in the small town of Stratford, Ontario to internet phenomenon to global super star culminating with a dream sold out show at the famed Madison Square Garden in 3-D. (Paramount Pictures)"
1339,Battlefield America,Chris Stokes,85,20,English,"Drama, Musical","From the team that brought you ""YOU GOT SERVED"" comes a young Hip-Hop dance battle movie for a new generation of dance. Battlefield America takes a steady look at the underbelly of the youth battle dance culture in Long Beach, California. Sean Lewis, a young, charismatic, successful businessman finds himself in the mix with a bunch of disheveled misfits Bad Boys, who have virtually no dance talent. Realizing his dilemma, Sean brings aboard a professional dance instructor to ease his responsibilities to these kids. Meanwhile, he finds himself falling for Sara, who runs the community center where the kids hangout and practice their moves. With Sean motivating them, The Bad Boys find the confidence to be contenders...(Brian & Barrett Pictures)"
1340,King's Ransom,Jeffrey W. Byrd,90,82,English,"Comedy, Crime","When a wealthy businessman is faced with a divorce, he plots his own kidnapping."
1341,The Honeymooners,John Schultz,85,41,English,"Drama, Comedy, Romance, Family","Based on the groundbreaking TV series, The Honeymooners is the story of two best friends, bus driver Ralph Kramden (Cedric the Entertainer) and sewer worker Ed Norton (Epps) who hatch a get-rich-quick scheme to get them out of Brooklyn and onto easy street. Standing by their husbands are devoted wives Alice (Union) and Trixie (Hall), who help their guys make ends meet by waitressing at a neighborhood diner.  (Paramount Pictures)"
1342,Daddy Day Camp,Fred Savage,90,60,English,"Comedy, Family","Dads Charlie Hinton and Phil Ryerson are in another kid-harried adventure as they take over running a summer day camp.  Armed with no knowledge of the great outdoors, a dilapidated facility, and a motley group of campers, it doesn't take long before things get out of control.  Up against threats of foreclosure and declining enrollment, Charlie is forced to call on his estranged father, Col. Buck Hinton, to help bring camp together and teach everyone about teamwork, perseverance and the power of forgiveness. (Sony Pictures)"
1343,House of the Dead,Uwe Boll,90,96,English,"Action, Thriller, Horror","Based on the best selling video game from Sega, House of the Dead tells the story of a group of college students who go to a rave on a mysterious island and get more than they bargained for when they find themselves stalked by killer zombies and terrifying creatures intent on feasting on the flesh of the living.  (Artisan Entertainment)"
1344,A Beautiful Life,Alejandro Chomski,95,14,English,Drama,"A Beautiful Life tells a heartwrenching love story against all odds about the encounter of two drifting souls and their escape into the harsh corners of life trying to avoid their dark pasts. Escaping her abusive past, Maggie finds a shelter near Esther, a stripper with singing aspirations. After staying the night with Esther’s illegal immigrant friend David, the two get closer and fall in love. Every bitter turn of the so called beautiful life leads them to turmoil of emotions and yet they find redemption in love again. (New Films International)"
1345,Alone in the Dark,Uwe Boll,90,207,English,"Action, Fantasy, Horror","Based on the best-selling Atari videogame series, this film features Edward Carnby (Slater), a private investigator specializing in unexplainable supernatural phenomena.  (Lions Gate Films)"
1346,Delta,Kornél Mundruczó,110,5,Hungarian,Drama,"A quiet young man returns to the wild, isolated landscape of the Delta. It is a labyrinth of waterways, small islands and over-grown vegetation, where the villagers are cut off from the outside world. The young man, who has been away since early childhood, is introduced to a sister he never knew he had. She is frail and timid, but resolute when she decides to join him in his run-down hut on the shore. Together they build a house on stilts in the middle of the river, far away from everyone else. One day, they invite the villagers over to share a meal together, but it becomes apparent that the coarse locals do not accept their “unnatural” relationship. (Kinosmith)"
1347,Delgo,Jason Maurer,100,15,English,"Adventure, Fantasy, Comedy, Romance, Animation","In a divided land, it takes a rebellious boy and his clandestine love for a Princess of an opposing race to stop a war orchestrated by a power hungry villain. (Fathom Studios)"
1348,Superbabies: Baby Geniuses 2,Bob Clark,100,96,English,"Comedy, Family","The adventure continues with a new generation of talking toddlers.   This time, the baby geniuses find themselves at the center of a nefarious scheme led by powerful media mogul Bill Biscane (Voight) to use his state-of-the-art satellite system to control the minds of the world's population.  (Sony)"
1349,The Undefeated,Stephen K. Bannon,95,46,English,"Biography, Documentary","Alaska in mid-decade was a land of vast natural resources fought over by the largest companies in the world and governed by a corrupt and compromised political class. Rampant crony-capitalism stood in the way of the people of Alaska reaping the benefits of their natural birthright. Enter a galvanizing reformer, a small town mayor who took on her own political party and brought on “sudden and relentless reform.” An epic two-hour feature documentary film, “The Undefeated” chronicles the rise from obscurity of one of America’s new generation of leaders: Governor Sarah Palin of Alaska. Starting during the Exxon Valdez disaster of 1989 when Palin worked a commercial fishing boat she owned with her blue-collar husband, the film shows the struggles, the victories and the setbacks during a controversial career. (Victory Film Group)"
1350,Eating Out 2: Sloppy Seconds,Phillip J. Bartell,110,32,English,"Comedy, Romance","How far would you go to get the person of your dreams? In ""Eating Out,"" Kyle (Verraros) convinced his straight roommate to pretend to be gay to get the girl. Now, with the help of Gwen (Hands) and Tiffani (Kochan), Kyle pretends to be heterosexual to land Troy (Marco Dapper), the new guy -- and nude model -- in town, only to find himself joining the campus ex-gay support group and nabbing a girlfriend! Kyles ex boyfriend, Marc (Chukerman), is horrified at the plan and decides to pursue the confused Troy with his own tactic -- being his out gay self. Who will win him first? In the boy eat boy, boy eat girl world of Eating Out 2: Sloppy Seconds (the first American gay sequel ever), stakes get raised, sexual boundaries are obliterated, and the answer is never what you might expect!"
